song,url,album
Smother,https://api.spotify.com/v1/tracks/1drUAdX3NY4dTieuxdedLY,Dark and Stormy
Night Shift,https://api.spotify.com/v1/tracks/3ONaqCb780ATQB9j3vSoi2,Dark and Stormy
What's It For,https://api.spotify.com/v1/tracks/0b39vjnPaxVh6fY1Wj81MA,Dark and Stormy
Until the Levee,https://api.spotify.com/v1/tracks/03uYJJEYs6H4GArW20eqvd,Dark and Stormy
Devil Like Me,https://api.spotify.com/v1/tracks/0HsGh7cboYz6cVMIyFrQ8j,Dark and Stormy
Loose Change for the Boatman,https://api.spotify.com/v1/tracks/307cqh2ACTzBm3deY5uVzs,Dark and Stormy
Walk Through the Fire (feat. Ruelle),https://api.spotify.com/v1/tracks/5ZpXdzws0fmicxw0MUbm1m,Dark and Stormy
Intro,https://api.spotify.com/v1/tracks/3KaehC9P79WSKjpCbPy4Dp,夏天海灘
All Mine,https://api.spotify.com/v1/tracks/3GdvlmQ8GgfFokp1hpdRJ2,夏天海灘
38 - 華劇「我的極品男友」插曲」,https://api.spotify.com/v1/tracks/0NX7vROGsZySkfU9IYTfTr,夏天海灘
Why So Lonely,https://api.spotify.com/v1/tracks/2ni9U5vu15LUg93jpQ2hNM,夏天海灘
如果我們不曾相遇,https://api.spotify.com/v1/tracks/4SRdGfqPI2pq88DUVYMVNP,夏天海灘
他夏了夏天,https://api.spotify.com/v1/tracks/1OFeE5zXA1U9lFRuRPB1AB,夏天海灘
Summer Kinda Love,https://api.spotify.com/v1/tracks/7ss6p8McGfeSwlahkQbXLX,夏天海灘
疼愛,https://api.spotify.com/v1/tracks/0q20lyhL4EvguaNF56dfbI,夏天海灘
Say! Yes,https://api.spotify.com/v1/tracks/5gDxhjgpRoClBFrOcNGiEQ,夏天海灘
What's Your Number? - Chinese Version,https://api.spotify.com/v1/tracks/1GqBXz3bnte4HwsEOdTHfK,夏天海灘
拼圖,https://api.spotify.com/v1/tracks/2obwTBmNiyOVDj7sU1phcD,夏天海灘
新的心跳,https://api.spotify.com/v1/tracks/6vkny5qf1RBUBgl8TfyrY3,夏天海灘
夏天的浪花,https://api.spotify.com/v1/tracks/5p0jbobSqq6zb4JrAy7XNM,夏天海灘
靜不下來,https://api.spotify.com/v1/tracks/2LjX8WnYGoRzkUEmRRUhNa,夏天海灘
仰望,https://api.spotify.com/v1/tracks/1a4iGiebs0VK4p78y1yXyj,夏天海灘
不然你要我怎麼樣(國),https://api.spotify.com/v1/tracks/2O1jdZpmin5EMbPdQOcwTB,夏天海灘
繞,https://api.spotify.com/v1/tracks/7sYPSLD02vrhKC7mT26NJF,夏天海灘
甜美的繩索,https://api.spotify.com/v1/tracks/4tXqq3e40TbVHZFZvomeR0,夏天海灘
Why,https://api.spotify.com/v1/tracks/6c1cQOxDKZhnfu19rclv6G,夏天海灘
天降辣妹,https://api.spotify.com/v1/tracks/0xSML6HxRqCbothjqYjeju,夏天海灘
悟空,https://api.spotify.com/v1/tracks/7zM4IBx7p8UxuM5rk7tjVl,夏天海灘
超越無限,https://api.spotify.com/v1/tracks/3IpgNdgRp0r7XEo49x9pOx,夏天海灘
CP HAPPY,https://api.spotify.com/v1/tracks/1MOo6JGAJATzAAkEbgbIZ3,夏天海灘
心心,https://api.spotify.com/v1/tracks/1II90PpXXCpXK5xVYJZUgP,夏天海灘
UUU,https://api.spotify.com/v1/tracks/4wIS4QXtpkSpLmopgUz97a,夏天海灘
L.I.E,https://api.spotify.com/v1/tracks/4c1cUu1PFDX1YB6JDvG8vf,夏天海灘
Oh My! (2016捷運盃捷客街舞大賽宣傳廣告歌曲),https://api.spotify.com/v1/tracks/3JiZaeFTQibTh4dN4Gz0eF,夏天海灘
旅程 (施華洛世奇時尚音樂之旅主題曲),https://api.spotify.com/v1/tracks/01EQf6HPMm3RM7A4o1kfZn,夏天海灘
某某 - Pink colour teddy bear song,https://api.spotify.com/v1/tracks/5WfeIoiOKjTH6G7Cs3roBb,夏天海灘
環繞世界一周,https://api.spotify.com/v1/tracks/2L9FyvtBmqUOMJeU78fGGs,夏天海灘
愛戀魔法 - 偶像劇「狼王子」片頭曲,https://api.spotify.com/v1/tracks/4oXg103Pa8zOFcM2s1Bgc4,夏天海灘
佔據幸福,https://api.spotify.com/v1/tracks/3QPTAPsYwYgB7M9ZtE8QHI,夏天海灘
有愛直說,https://api.spotify.com/v1/tracks/4kNNMlMlVrUUxYhHyVOec6,夏天海灘
來自1960,https://api.spotify.com/v1/tracks/1NyanHj3D1FyWi2saF7ilL,夏天海灘
Get out,https://api.spotify.com/v1/tracks/0WvJHewkcRCLC0uK5fwbQu,夏天海灘
哈囉安娘,https://api.spotify.com/v1/tracks/3nsQC9igWGE7Yt8YCD7CvI,夏天海灘
浪漫來襲,https://api.spotify.com/v1/tracks/0w7VcbWL2XtFDns150yvqZ,夏天海灘
只能想念你,https://api.spotify.com/v1/tracks/6v6ch4ULkyCX0wJejcD3QJ,夏天海灘
打呼,https://api.spotify.com/v1/tracks/32UG1DNTCd048K7Wdvusbp,夏天海灘
Your Body,https://api.spotify.com/v1/tracks/4ivvRJrhufUcvIUITpKlPv,夏天海灘
狂熱,https://api.spotify.com/v1/tracks/5IWVJ90hW6K5YFTaCKHI5R,夏天海灘
神秘河流,https://api.spotify.com/v1/tracks/779UTQzl44h0s9QBIlZsMq,夏天海灘
嬉戲之後,https://api.spotify.com/v1/tracks/7sHXT9lTWgKUhGPyKeRpbJ,夏天海灘
Fly,https://api.spotify.com/v1/tracks/5dH9u4dZD5mOKSJ0ketVkj,夏天海灘
浮躁,https://api.spotify.com/v1/tracks/4lzrWjF6IgJr659sQteyyM,夏天海灘
有理想,https://api.spotify.com/v1/tracks/0tszcRhItTZnnsPXKqz3C2,夏天海灘
"你 有沒有過 (電影""破風""主題曲)",https://api.spotify.com/v1/tracks/6JRG1MXXxQ8jF4wcJv5zSb,夏天海灘
1到10=我和你,https://api.spotify.com/v1/tracks/5Mt67p9i6NA5DF16xe1HoS,夏天海灘
東山再起,https://api.spotify.com/v1/tracks/6UhoBJouE3pYe6iIBpbDY5,夏天海灘
My Only Love,https://api.spotify.com/v1/tracks/2KHXT0t1VNzQs61vJPtFSw,夏天海灘
Life can be so beautiful,https://api.spotify.com/v1/tracks/1ZBcTvj96KhBjdqbVlrAuH,夏天海灘
No Matter What,https://api.spotify.com/v1/tracks/3znL5RsHUGY5OZEab26RHe,夏天海灘
派對動物,https://api.spotify.com/v1/tracks/6QDEoqcNynKyOq5FOkL1PN,夏天海灘
Feel Good (feat. 陳芳語),https://api.spotify.com/v1/tracks/3jiE5bx2IZTRKGudNsNZkI,夏天海灘
我愛夏天,https://api.spotify.com/v1/tracks/2muBfigPxkHUca9jMlqxkR,夏天海灘
陽光,https://api.spotify.com/v1/tracks/71MOILdBmsvGFciaxM2yZD,夏天海灘
最美的等候,https://api.spotify.com/v1/tracks/2kmUdXkFYaIWFUyQW06UAB,夏天海灘
豆漿油條,https://api.spotify.com/v1/tracks/7vva2pL13vWP3XHKltJNJ7,夏天海灘
女孩 - 《放開那女孩 Free That Girl》 小巨蛋演唱會求愛主題曲,https://api.spotify.com/v1/tracks/2byW0LT0nuz836hI9p2GBJ,夏天海灘
日不落,https://api.spotify.com/v1/tracks/2aY9L0d1OPp0eVf5Vco51i,夏天海灘
小乖乖,https://api.spotify.com/v1/tracks/2uPnipbrzbRK6FBjpZmUNP,夏天海灘
想戀一個愛 - OT: Kloem,https://api.spotify.com/v1/tracks/1LN4QH0anyMCdBXgvzN88R,夏天海灘
往前,https://api.spotify.com/v1/tracks/4CD2CBX2FpuEWxJZvafV4R,夏天海灘
OAOA(丟掉名字性別),https://api.spotify.com/v1/tracks/5OKbGZRvqUCmAmOjbWKZOe,夏天海灘
暖暖,https://api.spotify.com/v1/tracks/63YamRmUROFApP3bFqczDX,夏天海灘
WE LIKE 2 PARTY,https://api.spotify.com/v1/tracks/0J7On679dnx7IpBDQfvpAi,夏天海灘
暖男製造機,https://api.spotify.com/v1/tracks/1CPbd8AOYW6BUcuTR4shdS,夏天海灘
100個太陽月亮,https://api.spotify.com/v1/tracks/4pHcxFlYgmGrRRbLeEaw7N,夏天海灘
秘密 ft. 盧廣仲,https://api.spotify.com/v1/tracks/1ong56tLkuTP0YuTxYAr9F,夏天海灘
We are young,https://api.spotify.com/v1/tracks/5unp38EvMBSGhyJAy6ULtL,夏天海灘
玩遊戲 - Office 365 無限長 MV 你來創主題曲,https://api.spotify.com/v1/tracks/7MxsFYVsSW7zFJ4DdH37V5,夏天海灘
我要飛,https://api.spotify.com/v1/tracks/4AO5HFTVFq5rXyawlddOHD,夏天海灘
青春地圖,https://api.spotify.com/v1/tracks/1WXmE4bUbuNkH0Zw0beBnV,夏天海灘
沒感覺,https://api.spotify.com/v1/tracks/0ql1kfpn6M2HYsA1Mh4GER,夏天海灘
Beautiful People (feat. Khalid),https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,Wake Up Happy
Sixteen,https://api.spotify.com/v1/tracks/4PkIDTPGedm0enzdvilLNd,Wake Up Happy
What I Like About You (feat. Theresa Rex),https://api.spotify.com/v1/tracks/4NSW0Km5ZG60L8FthUebPJ,Wake Up Happy
7 Minutes,https://api.spotify.com/v1/tracks/2BkyYZmU4JuWW2sYi9EzpC,Wake Up Happy
Perfect to Me,https://api.spotify.com/v1/tracks/0DC7Zs2qvAbNK1owWQ4mlL,Wake Up Happy
South of the Border (feat. Camila Cabello & Cardi B),https://api.spotify.com/v1/tracks/4vUmTMuQqjdnvlZmAH61Qk,Wake Up Happy
Big Plans,https://api.spotify.com/v1/tracks/6Yx181fZzA0YE2EkUsYruq,Wake Up Happy
Never Really Over,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,Wake Up Happy
Bad Vibrations,https://api.spotify.com/v1/tracks/6zTKuNMEU3svBn65L6u88M,Wake Up Happy
One Touch,https://api.spotify.com/v1/tracks/5EKiBMhzRLALeGDPdoAKkQ,Wake Up Happy
I Don't Care (with Justin Bieber),https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,Wake Up Happy
17,https://api.spotify.com/v1/tracks/0ND8rF8oirMXtE59n585P6,Wake Up Happy
Dancing in the Moonlight,https://api.spotify.com/v1/tracks/5ow0sNF1zSqp71Ix5jEXWU,Wake Up Happy
Best of Me,https://api.spotify.com/v1/tracks/022KUgS0Q5c3MTePafMLai,Wake Up Happy
123,https://api.spotify.com/v1/tracks/3gFgp6Ofp808Kc2qLQiN5e,Wake Up Happy
"10,000 Hours (with Justin Bieber)",https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,Wake Up Happy
Move On,https://api.spotify.com/v1/tracks/3KTVQGLS2np8dWe5s4F9EN,Wake Up Happy
Close To Me (with Diplo) (feat. Swae Lee),https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,Wake Up Happy
False Confidence,https://api.spotify.com/v1/tracks/6KuU2rnFYUyYzGOwcCZDT7,Wake Up Happy
Say Love,https://api.spotify.com/v1/tracks/1csB4kgdyglOQdH0EyFIqy,Wake Up Happy
2002,https://api.spotify.com/v1/tracks/4Pbg79cTBu4vgSphoyNq3j,Wake Up Happy
Can We Pretend (feat. Cash Cash),https://api.spotify.com/v1/tracks/3O0e0LHTpza0rYVDbZfQ4r,Wake Up Happy
Somebody I'm Not,https://api.spotify.com/v1/tracks/4w7aLWzTe5FmvHSbuunVsl,Wake Up Happy
Jesus In LA,https://api.spotify.com/v1/tracks/5i2JGF65pHKSfMEjSMrBC3,Wake Up Happy
You And I,https://api.spotify.com/v1/tracks/67H8U1DqJMTv9vCg7P95uR,Wake Up Happy
"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",https://api.spotify.com/v1/tracks/3y3brCCecHC3Db18aIOnny,Wake Up Happy
Grip,https://api.spotify.com/v1/tracks/3gicyfiEVMGONgzygpWjNT,Wake Up Happy
La Di Da,https://api.spotify.com/v1/tracks/2YyvWje3cEYyqgYhNUIaBJ,Wake Up Happy
"fuck, i’m lonely (with Anne-Marie) - Ofenbach Remix",https://api.spotify.com/v1/tracks/4fCAOaMs0PYL58OijKp2IS,Wake Up Happy
Somebody,https://api.spotify.com/v1/tracks/6iMoJ3UdrO2ZjzzcaN8Eom,Wake Up Happy
ME! (feat. Brendon Urie of Panic! At The Disco),https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,Wake Up Happy
This Feeling (feat. Kelsea Ballerini),https://api.spotify.com/v1/tracks/15kQGEy89K8deJcZVFEn0N,Wake Up Happy
Bones (feat. OneRepublic),https://api.spotify.com/v1/tracks/1pfgsjmxVZhoZpeDx6POKv,Wake Up Happy
I'll Be There,https://api.spotify.com/v1/tracks/083Qf6hn6sFL6xiOHlZUyn,Wake Up Happy
So Close,https://api.spotify.com/v1/tracks/7FjZU7XFs7P9jHI9Z0yRhK,Wake Up Happy
Happy Now,https://api.spotify.com/v1/tracks/14sOS5L36385FJ3OL8hew4,Wake Up Happy
You Need To Calm Down,https://api.spotify.com/v1/tracks/29fRTIKsJhLUJoldM89GZS,Wake Up Happy
Let It Be Me (feat. Ava Max),https://api.spotify.com/v1/tracks/2F83FxNVkK6PPMHuYnwyVc,Wake Up Happy
You Come First (feat. Saweetie),https://api.spotify.com/v1/tracks/5Ef2noaxqTAfa5gLVw05OJ,Wake Up Happy
Takeaway (feat. Lennon Stella),https://api.spotify.com/v1/tracks/6wo37KVqFJhtuxPTpLCcfe,Wake Up Happy
Higher Love,https://api.spotify.com/v1/tracks/6oJ6le65B3SEqPwMRNXWjY,Wake Up Happy
I Forgot That You Existed,https://api.spotify.com/v1/tracks/43rA71bccXFGD4C8GOpIlN,Wake Up Happy
Lady,https://api.spotify.com/v1/tracks/3K1vIE8FlvmEy2oCPLQ1UZ,Wake Up Happy
The Bones - with Hozier,https://api.spotify.com/v1/tracks/1yTTMcUhL7rtz08Dsgb7Qb,Wake Up Happy
I'll Be There,https://api.spotify.com/v1/tracks/4jgCDh6JCkw2kEYuIyNxzI,Wake Up Happy
Medicine,https://api.spotify.com/v1/tracks/4GV5sSkmlS3BQutuSIqZkV,Wake Up Happy
I Like Me Better,https://api.spotify.com/v1/tracks/1wjzFQodRWrPcQ0AnYnvQ9,Wake Up Happy
Don’t Feel Like Crying,https://api.spotify.com/v1/tracks/1oLSje4Ot5qRUq8FqYeXOl,Wake Up Happy
All Night Long (All Night) - Recorded at Spotify Studios Stockholm,https://api.spotify.com/v1/tracks/5LKNumPGm1bEyVroDE4rcZ,Wake Up Happy
Closer To You (feat. Sinéad Harnett),https://api.spotify.com/v1/tracks/34awK00Tgp6KW6jgxiY5mR,Wake Up Happy
1950,https://api.spotify.com/v1/tracks/0CZ8lquoTX2Dkg7Ak2inwA,Wake Up Happy
Happy Kids,https://api.spotify.com/v1/tracks/3nVJ4tGeLFR6HUiz3e7qAe,Wake Up Happy
Keep You Mine,https://api.spotify.com/v1/tracks/0OJN2A3Qyvd7pwSF0AIteC,Wake Up Happy
Your Side Of The Bed,https://api.spotify.com/v1/tracks/4foROzWuWa3fED6jc6BjK1,Wake Up Happy
Forgive Me Friend,https://api.spotify.com/v1/tracks/6LS5QB8GW8raREqEEQPEMs,Wake Up Happy
Glorious,https://api.spotify.com/v1/tracks/7xPIlYAQvOubFllPkn8XSL,Wake Up Happy
Endless Summer,https://api.spotify.com/v1/tracks/5l8AUgBTWuOECwVgYtaUyE,Wake Up Happy
All The Lies,https://api.spotify.com/v1/tracks/6Ezd7nKzmAdiYp2H8MclsL,Wake Up Happy
Let You Love Me,https://api.spotify.com/v1/tracks/6xtcFXSo8H9BZN637BMVKS,Wake Up Happy
Hope,https://api.spotify.com/v1/tracks/4BiiOzZCrXEzHRLYcYFiD5,Wake Up Happy
Younger,https://api.spotify.com/v1/tracks/4D7ERaKgv8NAeck8RzUtRz,Wake Up Happy
Head Held High,https://api.spotify.com/v1/tracks/5PyRffCCs2KPPL5LFDGEs5,Wake Up Happy
It's Alright,https://api.spotify.com/v1/tracks/7xOUwZR2KLFkVU8Ukils74,Wake Up Happy
Ooh La La,https://api.spotify.com/v1/tracks/6RMMUeYPFoOSL7lMTnMURk,Wake Up Happy
Magnets (feat. Sophie Simmons),https://api.spotify.com/v1/tracks/0jlpHhGUFn4aAWLsRRnwep,Wake Up Happy
Good as Hell (feat. Ariana Grande) - Remix,https://api.spotify.com/v1/tracks/07Oz5StQ7GRoygNLaXs2pd,Wake Up Happy
Hold The Line (feat. A R I Z O N A),https://api.spotify.com/v1/tracks/6EBlOYNcZ8MrdEov9lEdV6,Wake Up Happy
Back Together,https://api.spotify.com/v1/tracks/3VKDOXkmTHt4Xa78U4dbDp,Wake Up Happy
If You're Over Me,https://api.spotify.com/v1/tracks/01k24g94i1JvkFLQmVEdCd,Wake Up Happy
My Girl,https://api.spotify.com/v1/tracks/2KpWmfFngrY4ZGTtdCQ6wW,Wake Up Happy
Chasing Fire,https://api.spotify.com/v1/tracks/1xy4apMFecGGkgBeaHFZ2M,Wake Up Happy
Señorita,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,Wake Up Happy
Lights On,https://api.spotify.com/v1/tracks/6jlN2JVlMlaKdWo7EyHpOS,Wake Up Happy
What A Time To Be Alive,https://api.spotify.com/v1/tracks/3JoQRs8V7dq38TUEbzgTGk,Wake Up Happy
Don’t Give Up On Me Now (with Julie Bergan),https://api.spotify.com/v1/tracks/46W9iEjOg5nkMvb6lo4Jwz,Wake Up Happy
Summertime,https://api.spotify.com/v1/tracks/73kz81vSBTPcERJlvhsYKp,Wake Up Happy
Liar,https://api.spotify.com/v1/tracks/7LzouaWGFCy4tkXDOOnEyM,Wake Up Happy
Ooh Girl (feat. A Boogie Wit da Hoodie),https://api.spotify.com/v1/tracks/1mKNyZCNDueEASgBgZuLdA,Wake Up Happy
Fifth Avenue,https://api.spotify.com/v1/tracks/46N5PG9fipNxlUKGVDKVQ8,Wake Up Happy
Lost,https://api.spotify.com/v1/tracks/7Lw5FXm8nhQPvezIpA6jK5,Wake Up Happy
Too Good To Be True,https://api.spotify.com/v1/tracks/3WKBNbYx32xlJQ0puFCnAJ,Wake Up Happy
Quarter Past Midnight,https://api.spotify.com/v1/tracks/1etiUDkISHELzQGMY79ryt,Wake Up Happy
All For You,https://api.spotify.com/v1/tracks/6S4rxhzx2kL8DHUGkVp1RK,Wake Up Happy
Teenage Minds,https://api.spotify.com/v1/tracks/5LVCtUQQOr1JmwdUufLaw7,Wake Up Happy
Open Up,https://api.spotify.com/v1/tracks/3ENfrioOpwovY3HrIAX3UC,Wake Up Happy
Don't Start Now,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,Wake Up Happy
Costa Rica,https://api.spotify.com/v1/tracks/6iM9PebIqd6fiUlcxm4Fkp,Wake Up Happy
Remind Me to Forget,https://api.spotify.com/v1/tracks/5sIx4BlfYGuZeSLF40N9GH,Wake Up Happy
Love You Like That,https://api.spotify.com/v1/tracks/3205YaV6srWWF1WmebkLdA,Wake Up Happy
Get To Know You,https://api.spotify.com/v1/tracks/3oiLlbBynuErymca4Dwp5H,Wake Up Happy
Faith (with Dolly Parton) [feat. Mr. Probz],https://api.spotify.com/v1/tracks/35MKhw2YBKApmD7fAnPERC,Wake Up Happy
Where Have You Gone (Anywhere),https://api.spotify.com/v1/tracks/3zECQWhwAEydeK9jUTPamo,Wake Up Happy
I'm With You,https://api.spotify.com/v1/tracks/6sVA6iAl2ykqzQtR4uMWcY,Wake Up Happy
Hide and Seek,https://api.spotify.com/v1/tracks/1H33wNKihn8zcTexnwUoJ6,Wake Up Happy
Brooklyn In The Summer,https://api.spotify.com/v1/tracks/3umkzHosXJRxujeCjIhRmU,Wake Up Happy
I'll Be Alright,https://api.spotify.com/v1/tracks/6Bi4RjKB9pV8yNuexgtCky,Wake Up Happy
No More,https://api.spotify.com/v1/tracks/6oA7NzN7FgmXv7l7Y638HL,Wake Up Happy
Paradise,https://api.spotify.com/v1/tracks/0wGxHftiB6j0SDzrFkF2G7,Wake Up Happy
These Days,https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x,Wake Up Happy
Crying In The Sun,https://api.spotify.com/v1/tracks/0VQUyufAldw4Eitv71TPmg,Wake Up Happy
You & Me,https://api.spotify.com/v1/tracks/5g45gvxgaYVuhkDACPnvfh,心情大振
Need To Know,https://api.spotify.com/v1/tracks/6EkQmHBoux7iqK4vjfHq4V,心情大振
Peer Pressure (feat. Julia Michaels),https://api.spotify.com/v1/tracks/4JWQC6gyYoPRnxRxk0ta2M,心情大振
Love Me Back,https://api.spotify.com/v1/tracks/6D8WgDaIuyirn6egGauzVK,心情大振
7 Minutes,https://api.spotify.com/v1/tracks/2BkyYZmU4JuWW2sYi9EzpC,心情大振
ME! (feat. Brendon Urie of Panic! At The Disco),https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,心情大振
Growing Pains,https://api.spotify.com/v1/tracks/6RLMJCn2kA79VoVI7GbyEh,心情大振
I Like The Way,https://api.spotify.com/v1/tracks/5fH69xcVMUgnhgXOd1V7bY,心情大振
Not Your B,https://api.spotify.com/v1/tracks/3DnBeUKpyH4mFtfSWlvQjQ,心情大振
Dancing with Nobody,https://api.spotify.com/v1/tracks/36Wrn2Afksy6FRRA2S7NBf,心情大振
Sucker,https://api.spotify.com/v1/tracks/4y3OI86AEP6PQoDE6olYhO,心情大振
So Am I,https://api.spotify.com/v1/tracks/0uUNN1nSoUx1A4fkDCWDQ7,心情大振
Boy With Luv (feat. Halsey),https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,心情大振
Clouds,https://api.spotify.com/v1/tracks/6GJpkR776SkVYZLTVxtdNT,心情大振
Back Together,https://api.spotify.com/v1/tracks/3VKDOXkmTHt4Xa78U4dbDp,心情大振
Too Far Gone,https://api.spotify.com/v1/tracks/0s5ibKUNbISHnrBrx1o2nF,心情大振
Survivor,https://api.spotify.com/v1/tracks/4JNRMtXzPWt5oHhEUGkXOu,心情大振
Broken & Beautiful (from the movie UGLYDOLLS),https://api.spotify.com/v1/tracks/1Y9cAYTmyWJCcmfqdG2I29,心情大振
U Got Me,https://api.spotify.com/v1/tracks/2NjQePuDpwMvBcEs4hhOVK,心情大振
Stay Awake,https://api.spotify.com/v1/tracks/6iey2E15nqKQ60KW8vBQQi,心情大振
Why Don't We,https://api.spotify.com/v1/tracks/6hJ53PqujlNRKjXyWa4P6T,心情大振
Best of Me,https://api.spotify.com/v1/tracks/022KUgS0Q5c3MTePafMLai,心情大振
Just My Type,https://api.spotify.com/v1/tracks/33npucdtC2uQou2OM2KmRQ,心情大振
On My Way,https://api.spotify.com/v1/tracks/30w9SEmvLQTrWf9LFxA7IO,心情大振
Chances,https://api.spotify.com/v1/tracks/5J783SDlyitqvLFAzTm0jU,心情大振
Someone To You,https://api.spotify.com/v1/tracks/3IlD3SWoYcBhbMUl4Pj8Hk,心情大振
Your Name,https://api.spotify.com/v1/tracks/1MYfXSTLkPmydULU0Qs0Ei,心情大振
Young Like This,https://api.spotify.com/v1/tracks/5yOc7LHI9HIBRTWcLbGXXi,心情大振
You And I,https://api.spotify.com/v1/tracks/67H8U1DqJMTv9vCg7P95uR,心情大振
Bones (feat. OneRepublic),https://api.spotify.com/v1/tracks/1pfgsjmxVZhoZpeDx6POKv,心情大振
Another Place,https://api.spotify.com/v1/tracks/2Fn4gZI3MAeWTiv7cSVxZQ,心情大振
"Run Like The River (From ""Playmobil: The Movie"" Soundtrack)",https://api.spotify.com/v1/tracks/0XSVA2UpFoDgu57TWxn1Kr,心情大振
Promise,https://api.spotify.com/v1/tracks/31vHrx2OdTqBjt55OTsd0R,心情大振
Strangers Again,https://api.spotify.com/v1/tracks/5696iWDxeJrfCYkP9LAWXJ,心情大振
Hang Ups,https://api.spotify.com/v1/tracks/6tYi93Nes84arkBcgesJbQ,心情大振
t-shirt,https://api.spotify.com/v1/tracks/2PjqwF7kqqazmlXcqUtdR0,心情大振
Look What God Gave Her,https://api.spotify.com/v1/tracks/1HY7Ze0NWqDJkl4g4MV62Q,心情大振
Losing Our Minds,https://api.spotify.com/v1/tracks/6dq8M2TfgZbxFbuF1LYZ3y,心情大振
Youngblood,https://api.spotify.com/v1/tracks/55S2PQgSMYAhgoTCcGCDfw,心情大振
Home Alone,https://api.spotify.com/v1/tracks/4YkQnt0L3Zz8brw3Z9WElf,心情大振
Just Thought You Should Know,https://api.spotify.com/v1/tracks/0VE5fZ1BILydCtqg4yDGRl,心情大振
ALL THE WAYS,https://api.spotify.com/v1/tracks/2BNQpd87nSv475zdww9K0Z,心情大振
Sound Of An Orchestra,https://api.spotify.com/v1/tracks/28TJyEOMxbsftAi5mzOMJJ,心情大振
Teeth,https://api.spotify.com/v1/tracks/1JRK7srBWUtAW7dPabKBwJ,心情大振
Love Me Again,https://api.spotify.com/v1/tracks/6JNSPr0xttWtbHNifT9HGI,心情大振
Nice To Meet Ya,https://api.spotify.com/v1/tracks/3cphb8kdsjElYR7r5icK3H,心情大振
Blind,https://api.spotify.com/v1/tracks/5NeHvs8ClxMHtqv8DHEK1X,心情大振
Clean,https://api.spotify.com/v1/tracks/2Tl6yt61BEQXygpltqvgzD,心情大振
Ain't Nobody's Baby,https://api.spotify.com/v1/tracks/1fTuWEkpSr2MyKxR8ifack,心情大振
get behind this,https://api.spotify.com/v1/tracks/3yF9KdPrwaDiZR3HByjlwV,心情大振
Beautiful People (feat. Khalid),https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,Happy Hits
Polaroid,https://api.spotify.com/v1/tracks/1wsLHgXJ4SKIfd5ePSX1hD,Happy Hits
Sixteen,https://api.spotify.com/v1/tracks/4PkIDTPGedm0enzdvilLNd,Happy Hits
Rewrite The Stars (with James Arthur & Anne-Marie),https://api.spotify.com/v1/tracks/78nplE9X2ZGvQh3TKgvldE,Happy Hits
Never Really Over,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,Happy Hits
I Don't Care (with Justin Bieber),https://api.spotify.com/v1/tracks/3HVWdVOQ0ZA45FuZGSfvns,Happy Hits
What I Like About You (feat. Theresa Rex),https://api.spotify.com/v1/tracks/4NSW0Km5ZG60L8FthUebPJ,Happy Hits
No One Compares To You,https://api.spotify.com/v1/tracks/2jZIfoe48eUeOEnP9Ho4h2,Happy Hits
Big Plans,https://api.spotify.com/v1/tracks/6Yx181fZzA0YE2EkUsYruq,Happy Hits
Perfect to Me,https://api.spotify.com/v1/tracks/0DC7Zs2qvAbNK1owWQ4mlL,Happy Hits
Call You Mine,https://api.spotify.com/v1/tracks/05CwHjIk71RXVU40boRMnR,Happy Hits
Sing It With Me,https://api.spotify.com/v1/tracks/60DwQiwwglVkTkTwDTTEId,Happy Hits
Rescue Me,https://api.spotify.com/v1/tracks/0mjAU3yKR1QnXnHtjGJqTM,Happy Hits
Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,https://api.spotify.com/v1/tracks/1ZLrDPgR7mvuTco3rQK8Pk,Happy Hits
Sucker,https://api.spotify.com/v1/tracks/4y3OI86AEP6PQoDE6olYhO,Happy Hits
Señorita,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,Happy Hits
Can We Pretend (feat. Cash Cash),https://api.spotify.com/v1/tracks/3O0e0LHTpza0rYVDbZfQ4r,Happy Hits
Let It Be Me (feat. Ava Max),https://api.spotify.com/v1/tracks/2F83FxNVkK6PPMHuYnwyVc,Happy Hits
True Colors (feat. Maya Avedis),https://api.spotify.com/v1/tracks/4AMY0oGSt7vZwgxDnHCJBr,Happy Hits
